ds,y
2023-06-16,2767.6576906523064
2023-06-17,2822.066969981124
2023-06-18,2800.16491322061
2023-06-19,2389.86977307187
2023-06-20,2351.5850372211053
2023-06-21,2263.3045864351993
2023-06-22,2424.7080909823135
2023-06-23,2690.47320938882
2023-06-24,2621.5593705803503
2023-06-25,2503.3282132748554
2023-06-26,2185.17323397603
2023-06-27,2274.3915201581704
2023-06-28,2291.2230757829097
2023-06-29,2603.075080964214
2023-06-30,2537.815611182606
2023-07-01,2669.8198003246425
2023-07-02,2605.3462425435205
2023-07-03,2592.1485937809675
2023-07-04,2328.9322624710294
2023-07-05,2411.5891050256887
2023-07-06,2614.9723125753885
2023-07-07,2756.786728424573
2023-07-08,2766.499949811247
2023-07-09,2748.653526066877
2023-07-10,2668.7230012348
2023-07-11,2334.3563990638
2023-07-12,2461.814824512504
2023-07-13,2511.4328173189515
2023-07-14,2845.0859810676707
2023-07-15,2605.9462121616875
2023-07-16,2581.3465984385457
2023-07-17,2470.8375086459077
2023-07-18,2433.529425124145
2023-07-19,2255.9471875003674
2023-07-20,2320.9127872372187
2023-07-21,2697.4475871194563
2023-07-22,2394.2572179985195
2023-07-23,2203.625531137029
2023-07-24,2277.0818227849772
2023-07-25,2048.099330339643
2023-07-26,2009.8760919505212
2023-07-27,2330.511836674112
2023-07-28,2454.93159485613
2023-07-29,2444.4711700683724
2023-07-30,2298.8251262375825
2023-07-31,2364.397399661848
2023-08-01,2245.610077241635
2023-08-02,2218.4790385804613
2023-08-03,2589.327862634734
2023-08-04,2490.41570425748
2023-08-05,2529.4781489807533
2023-08-06,2544.913197727063
2023-08-07,2457.527363628065
2023-08-08,2379.2617275332195
2023-08-09,2360.2125603673076
2023-08-10,2570.4211914165644
2023-08-11,2571.552964135771
2023-08-12,2889.899367777084
2023-08-13,2630.6201361612116
2023-08-14,2558.4928700223036
2023-08-15,2334.2634751314713
2023-08-16,2337.6145024266934
2023-08-17,2466.1122953283852
2023-08-18,2586.9545018604963
2023-08-19,2633.309284121473
2023-08-20,2580.7481793125194
2023-08-21,2268.9925800021547
2023-08-22,2175.450106984087
2023-08-23,2097.8577528057513
2023-08-24,2386.319719752917
2023-08-25,2333.20202734746
2023-08-26,2639.4309340609593
2023-08-27,2370.6072928144267
2023-08-28,2072.8766053409927
2023-08-29,2125.474318656782
2023-08-30,2088.2904793160956
2023-08-31,2415.611430734039
2023-09-01,2461.067606794921
2023-09-02,2571.5276841713508
2023-09-03,2367.5743849090118
2023-09-04,2370.4703369780536
2023-09-05,2079.8869624648855
2023-09-06,2209.119350081649
2023-09-07,2611.815405380529
2023-09-08,2794.1869660888087
2023-09-09,2825.625603331247
2023-09-10,2598.011769836885
2023-09-11,2515.203627955569
2023-09-12,2388.60137241977
2023-09-13,2278.7233796884443
2023-09-14,2673.1954422398944
2023-09-15,2751.8557205313346
2023-09-16,2673.9981950504066
2023-09-17,2579.5277628706544
2023-09-18,2398.0161805391117
2023-09-19,2024.1153575025605
2023-09-20,2199.1371126780523
2023-09-21,2282.223496430202
2023-09-22,2398.2057755516626
2023-09-23,2517.0754272469453
2023-09-24,2628.1051069989844
2023-09-25,2341.8117521428685
2023-09-26,2106.2183124490484
2023-09-27,2254.6720707042305
2023-09-28,2504.8394068682833
2023-09-29,2646.9425710287824
2023-09-30,2647.860725514057
2023-10-01,2518.2354098274486
2023-10-02,2515.7259502521288
2023-10-03,2398.7532321750596
2023-10-04,2504.049781887295
2023-10-05,2658.8790915356485
2023-10-06,2894.991347865736
2023-10-07,2820.6012049705937
2023-10-08,2935.3084655547686
2023-10-09,2666.98093577765
2023-10-10,2742.039748528442
2023-10-11,2488.7682657410096
2023-10-12,2875.8038156020857
2023-10-13,2877.5729416356658
2023-10-14,2836.528353198619
2023-10-15,2743.159337336265
2023-10-16,2565.939473843382
2023-10-17,2494.406164104355
2023-10-18,2499.5568620254676
2023-10-19,2513.131977414812
2023-10-20,2709.876868507687
2023-10-21,2964.80095244269
2023-10-22,2815.980519874555
2023-10-23,2504.367340675389
2023-10-24,2337.494743568135
2023-10-25,2367.006302074763
2023-10-26,2571.6079691743025
2023-10-27,2586.47409473765
2023-10-28,2741.09138663724
2023-10-29,2533.89583659115
2023-10-30,2599.186202106271
2023-10-31,2535.951950873044
2023-11-01,2479.603990479242
2023-11-02,2870.846090681923
2023-11-03,2793.2643165320424
2023-11-04,2864.004300924997
2023-11-05,2975.2831639739243
2023-11-06,2916.1324937794066
2023-11-07,2883.477185936003
2023-11-08,2709.5673350617953
2023-11-09,3025.226623351614
2023-11-10,3085.9947743532907
2023-11-11,3132.2779629260467
2023-11-12,3141.8942477034
2023-11-13,2937.078607388898
2023-11-14,2577.4674012863275
2023-11-15,2884.324014026535
2023-11-16,3001.027487829518
2023-11-17,2942.1697465029965
2023-11-18,3079.3151361560904
2023-11-19,2975.5910400908247
2023-11-20,2760.9457864318297
2023-11-21,2541.8055704633753
2023-11-22,2538.3239380795953
2023-11-23,2744.4631546801684
2023-11-24,3328.6434215144195
2023-11-25,3829.8899524548974
2023-11-26,3459.3479139970973
2023-11-27,3220.5158992338124
2023-11-28,2560.8976814979915
2023-11-29,2810.2166375243464
2023-11-30,2702.5949705062844
2023-12-01,3041.4428436939875
2023-12-02,3062.1648120831533
2023-12-03,2991.977236912111
2023-12-04,3103.927371142389
2023-12-05,2855.1466731692244
2023-12-06,2989.530550742366
2023-12-07,3126.355582691558
2023-12-08,3366.593819791569
2023-12-09,3402.081330798535
2023-12-10,3185.708276636998
2023-12-11,3246.7325066908197
2023-12-12,2974.3165066360125
2023-12-13,2880.9148496429434
2023-12-14,3128.94746409224
2023-12-15,3769.5317400134486
2023-12-16,3742.3774135677872
2023-12-17,3508.6147816907855
2023-12-18,3313.7104344593486
2023-12-19,3171.8377179970785
2023-12-20,3410.9497582005342
2023-12-21,3371.2310375951247
2023-12-22,3526.720282651854
2023-12-23,3635.895138340616
2023-12-24,3461.9034598578023
2023-12-25,2943.272829814782
2023-12-26,2836.75196315781
2023-12-27,2884.830468679169
2023-12-28,3057.2912913370524
2023-12-29,3324.9664401125096
2023-12-30,3346.5778646318104
2023-12-31,3357.6386525525095
2024-01-01,3141.473000203295
2024-01-02,3073.360349092522
2024-01-03,2923.5117110473616
2024-01-04,3398.747970802071
2024-01-05,3539.600532401693
2024-01-06,3692.1657631675935
2024-01-07,3235.6080473614666
2024-01-08,3581.174370336687
2024-01-09,3249.0676550985345
2024-01-10,3400.275037824328
2024-01-11,3333.016089916641
2024-01-12,3656.576549972936
2024-01-13,3536.174396846689
2024-01-14,3470.8872507905476
2024-01-15,3532.4498087823936
2024-01-16,3176.794549486906
2024-01-17,3213.1103219325705
2024-01-18,3401.235561591364
2024-01-19,3504.6637430249507
2024-01-20,3506.90696012422
2024-01-21,3419.0173305401586
2024-01-22,3437.930190877918
2024-01-23,3061.9702544620573
2024-01-24,3106.039923867573
2024-01-25,3342.927711805954
2024-01-26,3523.468467146536
2024-01-27,3606.2134663708425
2024-01-28,3481.8699074370943
2024-01-29,3158.8808516866507
2024-01-30,3345.3408044791327
2024-01-31,3121.1194956367176
2024-02-01,3448.8558347006574
2024-02-02,3543.130796225822
2024-02-03,3704.5712019657526
2024-02-04,3684.3128070640487
2024-02-05,3540.401874490267
2024-02-06,3452.499694048352
2024-02-07,3610.4974655012693
2024-02-08,3654.8209512307917
2024-02-09,3755.885541486229
2024-02-10,3934.5743309728473
2024-02-11,3859.0078725835433
2024-02-12,3433.1843156772907
2024-02-13,3476.09852530702
2024-02-14,3484.7187518924698
2024-02-15,3507.3529504397625
2024-02-16,3811.9961834122705
2024-02-17,3689.4727881522554
2024-02-18,3597.9731589267276
2024-02-19,3370.74453674377
2024-02-20,3245.013904790749
2024-02-21,3135.4802433769364
2024-02-22,3235.2586808211613
2024-02-23,3695.3895925208985
2024-02-24,3507.5098536300557
2024-02-25,3405.925788878964
2024-02-26,3128.6023284755606
2024-02-27,3174.434794116914
2024-02-28,3147.7146808235125
2024-02-29,3617.743178087453
2024-03-01,3748.175924791316
2024-03-02,3667.6339592714103
2024-03-03,3902.11482667932
2024-03-04,3634.8576323145517
2024-03-05,3411.967794244798
2024-03-06,3241.4270175868833
2024-03-07,3890.790866955916
2024-03-08,3704.8904668729497
2024-03-09,3749.202090206903
2024-03-10,3929.988724992065
2024-03-11,3899.099554494101
2024-03-12,3664.2610269395113
2024-03-13,3588.9763185225206
2024-03-14,3720.790789153611
2024-03-15,3887.506320130502
2024-03-16,3908.6664682002647
2024-03-17,3739.246750957485
2024-03-18,3518.4328772548483
2024-03-19,3348.344602814317
2024-03-20,3269.2198437372776
2024-03-21,3436.5951506563497
2024-03-22,3435.923287418051
2024-03-23,3634.0699929845487
2024-03-24,3439.467820028955
2024-03-25,3248.199397047566
2024-03-26,3252.7380526155175
2024-03-27,3398.523714091222
2024-03-28,3509.2271292026653
2024-03-29,3440.7435608164574
2024-03-30,3577.4500127102197
2024-03-31,3703.211984951762
2024-04-01,3366.1235660111342
2024-04-02,3348.2945011289517
2024-04-03,3474.408923546576
2024-04-04,3497.5351032701383
2024-04-05,3794.2738455473404
2024-04-06,3729.5849774091607
2024-04-07,3727.8111772223306
2024-04-08,3659.3078682131295
2024-04-09,3351.1095426283773
2024-04-10,3573.305606391203
2024-04-11,3667.209128137711
2024-04-12,3874.942656982387
2024-04-13,3880.3162881239296
2024-04-14,3877.8188483716967
2024-04-15,3553.1015135389775
2024-04-16,3343.4630847505036
2024-04-17,3384.735569899366
2024-04-18,3539.8748291015695
2024-04-19,3621.062645826787
2024-04-20,3646.383064648898
2024-04-21,3451.813685015039
2024-04-22,3259.5351721909465
2024-04-23,3044.235298342087
2024-04-24,3366.040180003324
2024-04-25,3206.9652294616208
2024-04-26,3425.488730295727
2024-04-27,3486.03315091334
2024-04-28,3566.563191218921
2024-04-29,3291.7576814651256
2024-04-30,3344.1933884859495
2024-05-01,3195.581736191551
2024-05-02,3463.8652877949985
2024-05-03,3543.055157474569
2024-05-04,3924.6521064080794
2024-05-05,3523.396283713416
2024-05-06,3521.9489119576647
2024-05-07,3448.7324132016493
2024-05-08,3458.2033646423242
2024-05-09,3551.5172446796796
2024-05-10,3720.9307840781785
2024-05-11,3789.259921646591
2024-05-12,3665.1600089695744
2024-05-13,3585.123154508014
2024-05-14,3563.023054177628
2024-05-15,3277.0549408343504
2024-05-16,3310.640327770239
2024-05-17,3568.10075176832
2024-05-18,3856.610273282766
2024-05-19,3390.531623451033
2024-05-20,3428.4519893159277
2024-05-21,3278.43670630465
2024-05-22,3047.448949511801
2024-05-23,3284.182955841193
2024-05-24,3537.027173073534
2024-05-25,3382.7591357327256
2024-05-26,3303.468217471343
2024-05-27,3094.9964228527906
2024-05-28,2936.793165610968
2024-05-29,3006.081063172775
2024-05-30,3113.582945583943
2024-05-31,3424.9487022676053
2024-06-01,3426.2123032446398
2024-06-02,3459.9550522686145
2024-06-03,3134.280236105965
2024-06-04,3224.741040933651
2024-06-05,3316.4393348639996
2024-06-06,3199.0193781624375
2024-06-07,3613.3309118174925
2024-06-08,3764.302530757644
2024-06-09,3430.5346639811933
2024-06-10,3542.296277948297
2024-06-11,3283.887326659508
2024-06-12,3174.479097277797
2024-06-13,3364.3051216461363
2024-06-14,3562.5956939367
2024-06-15,3540.806672780642
2024-06-16,3461.0299773056745
2024-06-17,3107.2997798918896
2024-06-18,3057.946083725555
2024-06-19,2884.435323494206
2024-06-20,3129.2736443309764
2024-06-21,3184.9061758873977
2024-06-22,3234.6317962739154
2024-06-23,3320.347989335195
2024-06-24,3120.2390185710483
2024-06-25,2942.4422093663843
2024-06-26,2791.2818729089568
2024-06-27,3021.62057665279
2024-06-28,3349.99383678972
2024-06-29,3316.921302729719
2024-06-30,3463.3351735856286
2024-07-01,3122.4347517577285
2024-07-02,3005.7220578550846
2024-07-03,3001.860798027915
2024-07-04,3219.280014896517
2024-07-05,3378.791359944196
2024-07-06,3543.3670883256686
2024-07-07,3492.9221881894186
2024-07-08,3158.1734495568344
2024-07-09,2987.1949402969767
2024-07-10,2956.258939944518
2024-07-11,3331.4649143516967
2024-07-12,3321.7951943350095
2024-07-13,3256.0112685895515
2024-07-14,3394.4928175350324
2024-07-15,3404.817325721584
2024-07-16,3001.2457467867944
2024-07-17,3072.082389939069
2024-07-18,3109.482741143408
2024-07-19,3221.8180125934546
2024-07-20,3349.3027231801007
2024-07-21,3107.3967062367815
2024-07-22,2966.1647766906926
2024-07-23,2829.3667108287286
2024-07-24,2736.0609981402963
2024-07-25,3041.4967465678037
2024-07-26,3087.530168822106
2024-07-27,3092.0907378411785
2024-07-28,3140.379007859824
2024-07-29,2841.3265898683476
2024-07-30,2832.88528631023
2024-07-31,2873.9113370905216
2024-08-01,3158.2478465334707
2024-08-02,3290.129211933773
2024-08-03,3326.6621707247527
2024-08-04,3346.4856472396336
2024-08-05,3256.6014893526444
2024-08-06,3072.299118450844
2024-08-07,3053.9986450595716
2024-08-08,3080.333117272134
2024-08-09,3274.475959161523
2024-08-10,3407.2211319883777
2024-08-11,3277.6630558805814
2024-08-12,3134.6948381517886
2024-08-13,3018.128937196996
2024-08-14,3061.966422556167
2024-08-15,3122.268667137925
2024-08-16,3312.543206475937
2024-08-17,3297.050868773322
2024-08-18,2970.0403583808966
2024-08-19,2871.7502164081566
2024-08-20,2801.613732569459
2024-08-21,2691.205004783257
2024-08-22,3000.5094715003306
2024-08-23,3244.28218170231
2024-08-24,3263.3547572592042
2024-08-25,3027.1579013650285
2024-08-26,3030.9494241342545
2024-08-27,2786.1346725235103
2024-08-28,2774.9147116917043
2024-08-29,2917.264833556902
2024-08-30,3139.391414603522
2024-08-31,3218.460030047519
